ID,Email,Timestamp,Region,Latitude,Longitude,"Network Category","Network Type",Operator,"RSRP (dBm)","RSRQ (dB)","SINR (dB)","RSSI (dBm)","Cell ID",eNB,TAC,PCI,"Data State",Roaming,"Device Model",Platform,"OS Version","IP Address"
769,Anonymous,"2026-02-11 03:28:23","Addis Ababa",9.0422469,38.8650693,4G,"4G LTE",,-91,-11,,,9,111435,11206,409,,No,,,,
768,Anonymous,"2026-02-11 03:28:17","Addis Ababa",9.0422469,38.8650693,4G,"4G LTE",,-90,-11,,,9,111435,11206,409,,No,,,,
767,Anonymous,"2026-02-11 03:28:11","Addis Ababa",9.0422469,38.8650693,4G,"4G LTE",,-91,-10,,,9,111435,11206,409,,No,,,,
766,Anonymous,"2026-02-11 03:27:58","Addis Ababa",9.0422469,38.8650693,4G,"4G LTE",,-90,-11,,,9,111435,11206,409,,No,,,,
765,Anonymous,"2026-02-11 03:26:23","Addis Ababa",9.0422840,38.8651059,4G,"4G LTE",,-91,-11,,,9,111435,11206,409,,No,,,,
764,Anonymous,"2026-02-11 03:25:59","Addis Ababa",9.0422787,38.8650998,4G,"4G LTE",,-91,-11,,,9,111435,11206,409,,No,,,,
763,Anonymous,"2026-02-11 03:25:53","Addis Ababa",9.0422787,38.8650998,4G,"4G LTE",,-90,-11,,,9,111435,11206,409,,No,,,,
762,Anonymous,"2026-02-11 03:25:35","Addis Ababa",9.0422936,38.8651149,4G,"4G LTE",,-90,-11,,,9,111435,11206,409,,No,,,,
761,Anonymous,"2026-02-11 03:25:23","Addis Ababa",9.0422936,38.8651149,4G,"4G LTE",,-91,-11,,,9,111435,11206,409,,No,,,,
760,Anonymous,"2026-02-11 03:25:22","Addis Ababa",9.0422936,38.8651149,4G,"4G LTE",,-90,-11,,,9,111435,11206,409,,No,,,,
759,Anonymous,"2026-02-11 03:24:50","Addis Ababa",9.0422882,38.8651082,4G,"4G LTE",,-90,-11,,,9,111435,11206,409,,No,,,,
758,Anonymous,"2026-02-11 03:24:47","Addis Ababa",9.0422900,38.8651100,4G,"4G LTE",,-91,,,,9,111435,,,,No,,,,
757,Anonymous,"2026-02-11 03:24:44","Addis Ababa",9.0422900,38.8651100,4G,"4G LTE",,-91,,,,9,111435,,,,No,,,,
756,Anonymous,"2026-02-11 03:24:41","Addis Ababa",9.0422800,38.8651100,4G,"4G LTE",,-91,,,,9,111435,,,,No,,,,
755,Anonymous,"2026-02-11 03:24:38","Addis Ababa",9.0422800,38.8651100,4G,"4G LTE",,-91,,,,9,111435,,,,No,,,,
754,Anonymous,"2026-02-11 03:24:35","Addis Ababa",9.0422800,38.8651100,4G,"4G LTE",,-93,,,,9,111435,,,,No,,,,
753,Anonymous,"2026-02-11 03:24:32","Addis Ababa",9.0422800,38.8651100,4G,"4G LTE",,-93,,,,9,111435,,,,No,,,,
752,Anonymous,"2026-02-11 03:24:29","Addis Ababa",9.0422900,38.8651100,4G,"4G LTE",,-93,,,,9,111435,,,,No,,,,
751,Anonymous,"2026-02-11 03:24:26","Addis Ababa",9.0422900,38.8651100,4G,"4G LTE",,-93,,,,9,111435,,,,No,,,,
750,Anonymous,"2026-02-11 03:24:23","Addis Ababa",9.0422900,38.8651100,4G,"4G LTE",,-93,,,,9,111435,,,,No,,,,
749,Anonymous,"2026-02-11 03:24:20","Addis Ababa",9.0422900,38.8651100,4G,"4G LTE",,-93,,,,9,111435,,,,No,,,,
748,Anonymous,"2026-02-11 03:24:17","Addis Ababa",9.0422600,38.8650800,4G,"4G LTE",,-93,,,,9,111435,,,,No,,,,
747,Anonymous,"2026-02-11 03:24:14","Addis Ababa",9.0422600,38.8650800,4G,"4G LTE",,-93,,,,9,111435,,,,No,,,,
746,Anonymous,"2026-02-11 03:24:11","Addis Ababa",9.0422700,38.8650900,4G,"4G LTE",,-90,,,,9,111435,,,,No,,,,
745,Anonymous,"2026-02-11 03:24:08","Addis Ababa",9.0422700,38.8650900,4G,"4G LTE",,-90,,,,9,111435,,,,No,,,,
744,Anonymous,"2026-02-11 03:24:05","Addis Ababa",9.0422800,38.8651000,4G,"4G LTE",,-90,,,,9,111435,,,,No,,,,
743,Anonymous,"2026-02-11 03:24:02","Addis Ababa",9.0422800,38.8651000,4G,"4G LTE",,-90,,,,9,111435,,,,No,,,,
742,Anonymous,"2026-02-11 03:23:49","Addis Ababa",9.0422802,38.8651008,4G,"4G LTE",,-90,-11,,,9,111435,11206,409,,No,,,,
741,Anonymous,"2026-02-11 03:23:37","Addis Ababa",9.0422802,38.8651008,4G,"4G LTE",,-91,-10,,,9,111435,11206,409,,No,,,,
740,Anonymous,"2026-02-11 03:23:30","Addis Ababa",9.0422802,38.8651008,4G,"4G LTE",,-106,-16,,,3,111435,11206,409,,No,,,,
739,Anonymous,"2026-02-11 03:23:25","Addis Ababa",9.0422756,38.8650927,4G,"4G LTE",,-106,-16,,,3,111435,11206,409,,No,,,,
738,Anonymous,"2026-02-11 03:23:13","Addis Ababa",9.0422756,38.8650927,4G,"4G LTE",,-109,-12,,,3,111435,11206,409,,No,,,,
736,Anonymous,"2026-02-11 03:23:00","Addis Ababa",9.0422756,38.8650927,4G,"4G LTE",,-109,-13,,,3,111435,11206,409,,No,,,,
737,Anonymous,"2026-02-11 03:23:00","Addis Ababa",9.0422756,38.8650927,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
735,Anonymous,"2026-02-11 03:22:40","Addis Ababa",9.0422930,38.8651450,4G,"4G LTE",,-109,-14,,,3,111435,11206,409,,No,,,,
734,Anonymous,"2026-02-11 03:22:34","Addis Ababa",9.0422930,38.8651450,4G,"4G LTE",,-108,-13,,,3,111435,11206,409,,No,,,,
733,Anonymous,"2026-02-11 03:22:32","Addis Ababa",9.0422930,38.8651450,4G,"4G LTE",,-109,-13,,,3,111435,11206,409,,No,,,,
732,Anonymous,"2026-02-11 03:22:28","Addis Ababa",9.0422983,38.8651414,4G,"4G LTE",,-109,-13,,,3,111435,11206,409,,No,,,,
731,Anonymous,"2026-02-11 03:22:10","Addis Ababa",9.0422983,38.8651414,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
730,Anonymous,"2026-02-11 03:22:04","Addis Ababa",9.0422983,38.8651414,4G,"4G LTE",,-105,-14,,,3,111435,11206,409,,No,,,,
729,Anonymous,"2026-02-11 03:22:02","Addis Ababa",9.0422983,38.8651414,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
728,Anonymous,"2026-02-11 03:19:55","Addis Ababa",9.0422668,38.8651104,4G,"4G LTE",,-106,-11,,,3,111435,11206,409,,No,,,,
727,Anonymous,"2026-02-11 03:19:49","Addis Ababa",9.0422668,38.8651104,4G,"4G LTE",,-107,-12,,,3,111435,11206,409,,No,,,,
726,Anonymous,"2026-02-11 03:19:47","Addis Ababa",9.0422668,38.8651104,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
724,Anonymous,"2026-02-11 03:19:17","Addis Ababa",9.0422738,38.8651183,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
725,Anonymous,"2026-02-11 03:19:17","Addis Ababa",9.0422889,38.8651098,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
723,Anonymous,"2026-02-11 03:19:10","Addis Ababa",9.0422738,38.8651183,4G,"4G LTE",,-105,-14,,,3,111435,11206,409,,No,,,,
722,Anonymous,"2026-02-11 03:18:47","Addis Ababa",9.0422738,38.8651183,4G,"4G LTE",,-106,-16,,,3,111435,11206,409,,No,,,,
721,Anonymous,"2026-02-11 03:18:40","Addis Ababa",9.0422716,38.8651143,4G,"4G LTE",,-106,-15,,,3,111435,11206,409,,No,,,,
720,Anonymous,"2026-02-11 03:18:21","Addis Ababa",9.0422716,38.8651143,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
719,Anonymous,"2026-02-11 03:18:20","Addis Ababa",9.0422933,38.8651117,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
718,Anonymous,"2026-02-11 03:18:14","Addis Ababa",9.0422933,38.8651117,4G,"4G LTE",,-108,-13,,,3,111435,11206,409,,No,,,,
717,Anonymous,"2026-02-11 03:17:48","Addis Ababa",9.0422933,38.8651117,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
716,Anonymous,"2026-02-11 03:17:32","Addis Ababa",9.0422983,38.8651422,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
715,Anonymous,"2026-02-11 03:17:26","Addis Ababa",9.0422983,38.8651422,4G,"4G LTE",,-108,-16,,,3,111435,11206,409,,No,,,,
714,Anonymous,"2026-02-11 03:17:18","Addis Ababa",9.0422983,38.8651422,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
713,Anonymous,"2026-02-11 03:17:08","Addis Ababa",9.0422983,38.8651422,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
712,Anonymous,"2026-02-11 03:17:02","Addis Ababa",9.0422983,38.8651422,4G,"4G LTE",,-108,-15,,,3,111435,11206,409,,No,,,,
711,Anonymous,"2026-02-11 03:16:56","Addis Ababa",9.0422983,38.8651422,4G,"4G LTE",,-107,-16,,,3,111435,11206,409,,No,,,,
710,Anonymous,"2026-02-11 03:16:48","Addis Ababa",9.0422983,38.8651422,4G,"4G LTE",,-108,-16,,,3,111435,11206,409,,No,,,,
709,Anonymous,"2026-02-11 03:16:37","Addis Ababa",9.0422985,38.8651432,4G,"4G LTE",,-108,-16,,,3,111435,11206,409,,No,,,,
708,Anonymous,"2026-02-11 03:16:17","Addis Ababa",9.0422985,38.8651432,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
707,Anonymous,"2026-02-11 03:16:13","Addis Ababa",9.0422968,38.8651386,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
706,Anonymous,"2026-02-11 03:16:07","Addis Ababa",9.0422968,38.8651386,4G,"4G LTE",,-106,-16,,,3,111435,11206,409,,No,,,,
705,Anonymous,"2026-02-11 03:15:49","Addis Ababa",9.0422968,38.8651386,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
704,Anonymous,"2026-02-11 03:15:47","Addis Ababa",9.0422968,38.8651386,4G,"4G LTE",,-108,-15,,,3,111435,11206,409,,No,,,,
703,Anonymous,"2026-02-11 03:15:43","Addis Ababa",9.0422930,38.8651106,4G,"4G LTE",,-108,-15,,,3,111435,11206,409,,No,,,,
702,Anonymous,"2026-02-11 03:15:37","Addis Ababa",9.0422930,38.8651106,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
701,Anonymous,"2026-02-11 03:15:17","Addis Ababa",9.0422930,38.8651106,4G,"4G LTE",,-106,-16,,,3,111435,11206,409,,No,,,,
700,Anonymous,"2026-02-11 03:15:05","Addis Ababa",9.0422977,38.8651387,4G,"4G LTE",,-106,-16,,,3,111435,11206,409,,No,,,,
699,Anonymous,"2026-02-11 03:14:53","Addis Ababa",9.0422977,38.8651387,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
698,Anonymous,"2026-02-11 03:14:46","Addis Ababa",9.0422977,38.8651387,4G,"4G LTE",,-106,-16,,,3,111435,11206,409,,No,,,,
697,Anonymous,"2026-02-11 03:13:09","Addis Ababa",9.0422983,38.8651422,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
696,Anonymous,"2026-02-11 03:12:57","Addis Ababa",9.0422983,38.8651422,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
695,Anonymous,"2026-02-11 03:12:55","Addis Ababa",9.0422983,38.8651422,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
694,Anonymous,"2026-02-11 03:12:38","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
693,Anonymous,"2026-02-11 03:12:32","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-106,-11,,,3,111435,11206,409,,No,,,,
692,Anonymous,"2026-02-11 03:12:24","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-107,-12,,,3,111435,11206,409,,No,,,,
691,Anonymous,"2026-02-11 03:12:20","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-107,-12,,,3,111435,11206,409,,No,,,,
690,Anonymous,"2026-02-11 03:12:14","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
689,Anonymous,"2026-02-11 03:12:02","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
686,Anonymous,"2026-02-11 03:11:54","Addis Ababa",9.0422982,38.8651415,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
687,Anonymous,"2026-02-11 03:11:54","Addis Ababa",9.0422982,38.8651415,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
688,Anonymous,"2026-02-11 03:11:54","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
685,Anonymous,"2026-02-11 03:11:39","Addis Ababa",9.0422982,38.8651415,4G,"4G LTE",,-106,-15,,,3,111435,11206,409,,No,,,,
684,Anonymous,"2026-02-11 03:11:37","Addis Ababa",9.0422982,38.8651415,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
683,Anonymous,"2026-02-11 03:11:05","Addis Ababa",9.0422983,38.8651421,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
680,Anonymous,"2026-02-11 03:10:34","Addis Ababa",9.0422980,38.8651407,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
681,Anonymous,"2026-02-11 03:10:34","Addis Ababa",9.0422980,38.8651407,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
682,Anonymous,"2026-02-11 03:10:34","Addis Ababa",9.0422890,38.8651114,4G,"4G LTE",,-107,-13,,,3,111435,11206,409,,No,,,,
679,Anonymous,"2026-02-11 03:10:23","Addis Ababa",9.0422980,38.8651407,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
678,Anonymous,"2026-02-11 03:10:21","Addis Ababa",9.0422890,38.8651079,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
677,Anonymous,"2026-02-11 03:10:07","Addis Ababa",9.0422890,38.8651079,4G,"4G LTE",,-107,-12,,,3,111435,11206,409,,No,,,,
676,Anonymous,"2026-02-11 03:09:55","Addis Ababa",9.0422890,38.8651079,4G,"4G LTE",,-106,-15,,,3,111435,11206,409,,No,,,,
675,Anonymous,"2026-02-11 03:09:54","Addis Ababa",9.0422890,38.8651079,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
674,Anonymous,"2026-02-11 03:09:43","Addis Ababa",9.0422740,38.8651160,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
673,Anonymous,"2026-02-11 03:09:23","Addis Ababa",9.0422740,38.8651160,4G,"4G LTE",,-106,-12,,,3,111435,11206,409,,No,,,,
672,Anonymous,"2026-02-11 03:09:19","Addis Ababa",9.0422982,38.8651415,4G,"4G LTE",,-106,-12,,,3,111435,11206,409,,No,,,,
671,Anonymous,"2026-02-11 03:08:54","Addis Ababa",9.0422982,38.8651415,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
670,Anonymous,"2026-02-11 02:53:10","Addis Ababa",9.0422972,38.8651385,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
669,Anonymous,"2026-02-11 02:52:40","Addis Ababa",9.0422767,38.8651213,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
668,Anonymous,"2026-02-11 02:52:34","Addis Ababa",9.0422970,38.8651377,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
667,Anonymous,"2026-02-11 02:52:10","Addis Ababa",9.0422970,38.8651377,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
666,Anonymous,"2026-02-11 02:51:57","Addis Ababa",9.0422928,38.8651116,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
665,Anonymous,"2026-02-11 02:51:40","Addis Ababa",9.0422928,38.8651116,4G,"4G LTE",,-105,-13,,,3,111435,11206,409,,No,,,,
664,Anonymous,"2026-02-11 02:51:19","Addis Ababa",9.0422938,38.8651390,4G,"4G LTE",,-105,-13,,,3,111435,11206,409,,No,,,,
663,Anonymous,"2026-02-11 02:51:12","Addis Ababa",9.0422938,38.8651390,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
662,Anonymous,"2026-02-11 02:50:43","Addis Ababa",9.0422855,38.8651088,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
661,Anonymous,"2026-02-11 02:50:41","Addis Ababa",9.0422855,38.8651088,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
660,Anonymous,"2026-02-11 02:50:31","Addis Ababa",9.0422885,38.8651084,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
659,Anonymous,"2026-02-11 02:50:11","Addis Ababa",9.0422885,38.8651084,4G,"4G LTE",,-106,-12,,,3,111435,11206,409,,No,,,,
658,Anonymous,"2026-02-11 02:50:07","Addis Ababa",9.0422957,38.8651381,4G,"4G LTE",,-106,-12,,,3,111435,11206,409,,No,,,,
657,Anonymous,"2026-02-11 02:49:55","Addis Ababa",9.0422957,38.8651381,4G,"4G LTE",,-107,-15,,,3,111435,11206,409,,No,,,,
655,Anonymous,"2026-02-11 02:49:40","Addis Ababa",9.0422957,38.8651381,4G,"4G LTE",,-107,-12,,,3,111435,11206,409,,No,,,,
656,Anonymous,"2026-02-11 02:49:40","Addis Ababa",9.0422957,38.8651381,4G,"4G LTE",,-106,-12,,,3,111435,11206,409,,No,,,,
654,Anonymous,"2026-02-11 02:49:16","Addis Ababa",9.0422985,38.8651430,4G,"4G LTE",,-107,-12,,,3,111435,11206,409,,No,,,,
653,Anonymous,"2026-02-11 02:49:15","Addis Ababa",9.0422985,38.8651430,4G,"4G LTE",,-106,-9,,,3,111435,11206,409,,No,,,,
652,Anonymous,"2026-02-11 02:48:24","Addis Ababa",9.0422973,38.8651417,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
651,Anonymous,"2026-02-11 02:48:22","Addis Ababa",9.0422973,38.8651417,4G,"4G LTE",,-108,-11,,,3,111435,11206,409,,No,,,,
649,Anonymous,"2026-02-11 02:47:23","Addis Ababa",9.0422987,38.8651425,4G,"4G LTE",,-108,-12,,,3,111435,11206,409,,No,,,,
650,Anonymous,"2026-02-11 02:47:23","Addis Ababa",9.0422974,38.8651417,4G,"4G LTE",,-108,-12,,,3,111435,11206,409,,No,,,,
648,Anonymous,"2026-02-11 02:46:58","Addis Ababa",9.0422987,38.8651425,4G,"4G LTE",,-107,-13,,,3,111435,11206,409,,No,,,,
647,Anonymous,"2026-02-11 02:46:53","Addis Ababa",9.0422987,38.8651425,4G,"4G LTE",,-108,-13,,,3,111435,11206,409,,No,,,,
646,Anonymous,"2026-02-11 02:46:52","Addis Ababa",9.0422975,38.8651393,4G,"4G LTE",,-108,-13,,,3,111435,11206,409,,No,,,,
645,Anonymous,"2026-02-11 02:46:46","Addis Ababa",9.0422975,38.8651393,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
644,Anonymous,"2026-02-11 02:46:40","Addis Ababa",9.0422975,38.8651393,4G,"4G LTE",,-106,-12,,,3,111435,11206,409,,No,,,,
643,Anonymous,"2026-02-11 02:46:28","Addis Ababa",9.0422975,38.8651393,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
642,Anonymous,"2026-02-11 02:46:23","Addis Ababa",9.0422975,38.8651393,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
641,Anonymous,"2026-02-11 02:46:16","Addis Ababa",9.0422703,38.8651141,4G,"4G LTE",,-106,-13,,,3,111435,11206,409,,No,,,,
640,Anonymous,"2026-02-11 02:45:54","Addis Ababa",9.0422703,38.8651141,4G,"4G LTE",,-107,-14,,,3,111435,11206,409,,No,,,,
639,Anonymous,"2026-02-11 02:45:37","Addis Ababa",9.0422732,38.8651158,4G,"4G LTE",,-107,-13,,,3,111435,11206,409,,No,,,,
638,Anonymous,"2026-02-11 02:45:24","Addis Ababa",9.0422732,38.8651158,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
637,Anonymous,"2026-02-11 02:45:19","Addis Ababa",9.0422877,38.8651075,4G,"4G LTE",,-106,-14,,,3,111435,11206,409,,No,,,,
636,Anonymous,"2026-02-11 02:45:13","Addis Ababa",9.0422877,38.8651075,4G,"4G LTE",,-107,-11,,,3,111435,11206,409,,No,,,,
635,Anonymous,"2026-02-11 02:45:01","Addis Ababa",9.0422877,38.8651075,4G,"4G LTE",,-108,-12,,,3,111435,11206,409,,No,,,,
634,Anonymous,"2026-02-11 02:44:55","Addis Ababa",9.0422877,38.8651075,4G,"4G LTE",,-109,-11,,,3,111435,11206,409,,No,,,,
633,Anonymous,"2026-02-11 02:44:53","Addis Ababa",9.0422877,38.8651075,4G,"4G LTE",,-108,-11,,,3,111435,11206,409,,No,,,,
632,Anonymous,"2026-02-11 02:44:49","Addis Ababa",9.0422930,38.8651450,4G,"4G LTE",,-108,-11,,,3,111435,11206,409,,No,,,,
631,Anonymous,"2026-02-11 02:44:43","Addis Ababa",9.0422930,38.8651450,4G,"4G LTE",,-107,-10,,,3,111435,11206,409,,No,,,,
630,Anonymous,"2026-02-11 02:44:37","Addis Ababa",9.0422930,38.8651450,4G,"4G LTE",,-103,-12,,,3,111435,11206,409,,No,,,,
629,Anonymous,"2026-02-11 02:44:23","Addis Ababa",9.0422930,38.8651450,4G,"4G LTE",,-104,-10,,,3,111435,11206,409,,No,,,,
628,Anonymous,"2026-02-11 02:41:04","Addis Ababa",9.0422983,38.8651415,4G,"4G LTE",,-103,-10,,,3,111435,11206,409,,No,,,,
627,Anonymous,"2026-02-11 02:40:50","Addis Ababa",9.0422983,38.8651415,4G,"4G LTE",,-105,-9,,,3,111435,11206,409,,No,,,,
626,Anonymous,"2026-02-11 02:40:44","Addis Ababa",9.0422983,38.8651415,4G,"4G LTE",,-106,-9,,,3,111435,11206,409,,No,,,,
625,Anonymous,"2026-02-11 02:40:43","Addis Ababa",9.0422983,38.8651415,4G,"4G LTE",,-107,-10,,,3,111435,11206,409,,No,,,,
624,Anonymous,"2026-02-11 02:40:38","Addis Ababa",9.0422911,38.8651460,4G,"4G LTE",,-107,-10,,,3,111435,11206,409,,No,,,,
623,Anonymous,"2026-02-11 02:40:13","Addis Ababa",9.0422911,38.8651460,4G,"4G LTE",,-106,-10,,,3,111435,11206,409,,No,,,,
622,Anonymous,"2026-02-11 02:39:51","Addis Ababa",9.0422926,38.8651471,4G,"4G LTE",,-106,-11,,,3,111435,11206,409,,No,,,,
621,Anonymous,"2026-02-11 02:39:45","Addis Ababa",9.0422926,38.8651471,4G,"4G LTE",,-105,-9,,,3,111435,11206,409,,No,,,,
620,Anonymous,"2026-02-11 02:39:44","Addis Ababa",9.0422926,38.8651471,4G,"4G LTE",,-113,-12,,,5,111435,11206,410,,No,,,,
619,Anonymous,"2026-02-11 02:39:43","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-113,-12,,,5,111435,11206,410,,No,,,,
618,Anonymous,"2026-02-11 02:39:37","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-111,-14,,,142,111119,11206,217,,No,,,,
617,Anonymous,"2026-02-11 02:39:31","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-113,-14,,,142,111119,11206,217,,No,,,,
616,Anonymous,"2026-02-11 02:39:25","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-110,-14,,,142,111119,11206,217,,No,,,,
615,Anonymous,"2026-02-11 02:39:15","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-111,-10,,,142,111119,11206,217,,No,,,,
614,Anonymous,"2026-02-11 02:39:13","Addis Ababa",9.0422981,38.8651433,4G,"4G LTE",,-109,-10,,,142,111119,11206,217,,No,,,,
613,Anonymous,"2026-02-10 21:35:41","Addis Ababa",9.0165691,38.8921708,4G,"4G LTE",,-79,-10,,,144,113052,11206,451,,No,,,,
612,Anonymous,"2026-02-10 21:29:03","Addis Ababa",9.0165322,38.8921440,4G,"4G LTE",,-83,-8,,,1,113052,11206,384,,No,,,,
611,Anonymous,"2026-02-10 21:28:53","Addis Ababa",9.0165322,38.8921440,4G,"4G LTE",,-84,-9,,,1,113052,11206,384,,No,,,,
610,Anonymous,"2026-02-10 21:28:46","Addis Ababa",9.0165322,38.8921440,4G,"4G LTE",,-80,-9,,,1,113052,11206,384,,No,,,,
609,Anonymous,"2026-02-10 21:28:33","Addis Ababa",9.0165436,38.8921420,4G,"4G LTE",,-80,-8,,,1,113052,11206,384,,No,,,,
608,Anonymous,"2026-02-10 21:28:23","Addis Ababa",9.0165436,38.8921420,4G,"4G LTE",,-81,-8,,,1,113052,11206,384,,No,,,,
606,Anonymous,"2026-02-10 21:28:15","Addis Ababa",9.0165436,38.8921420,unknown,unknown,,,,,,,,,,,No,,,,
607,Anonymous,"2026-02-10 21:28:15","Addis Ababa",9.0165436,38.8921420,4G,"4G LTE",,-80,-8,,,1,113052,11206,384,,No,,,,
605,Anonymous,"2026-02-10 21:25:49","Addis Ababa",9.0165381,38.8921485,4G,"4G LTE",,-78,-8,,,1,113052,11206,384,,No,,,,
604,Anonymous,"2026-02-10 21:25:41","Addis Ababa",9.0165381,38.8921485,4G,"4G LTE",,-76,-10,,,1,113052,11206,384,,No,,,,
603,Anonymous,"2026-02-10 21:24:16","Addis Ababa",9.0165896,38.8921699,4G,"4G LTE",,-81,-10,,,1,113052,11206,384,,No,,,,
602,Anonymous,"2026-02-10 21:23:54","Addis Ababa",9.0165439,38.8921447,4G,"4G LTE",,-81,-9,,,1,113052,11206,384,,No,,,,
601,Anonymous,"2026-02-10 21:23:46","Addis Ababa",9.0165439,38.8921447,4G,"4G LTE",,-80,-10,,,1,113052,11206,384,,No,,,,
600,Anonymous,"2026-02-10 12:31:50",Unknown,9.0023574,38.7668461,4G,"4G LTE",,-84,-6,,,4,113955,11243,97,,No,,,,
599,Anonymous,"2026-02-10 12:31:46",Unknown,9.0023574,38.7668461,4G,"4G LTE",,-81,-5,,,4,113955,11243,97,,No,,,,
598,Anonymous,"2026-02-10 12:31:32",Unknown,9.0023596,38.7668546,4G,"4G LTE",,-81,-5,,,4,113955,11243,97,,No,,,,
597,Anonymous,"2026-02-10 12:31:17",Unknown,9.0023596,38.7668546,4G,"4G LTE",,-84,-8,,,4,113955,11243,97,,No,,,,
596,Anonymous,"2026-02-10 12:31:14",Unknown,9.0023730,38.7668449,4G,"4G LTE",,-84,-8,,,4,113955,11243,97,,No,,,,
595,Anonymous,"2026-02-10 12:31:04",Unknown,9.0023730,38.7668449,4G,"4G LTE",,-81,-7,,,4,113955,11243,97,,No,,,,
594,Anonymous,"2026-02-10 12:30:54",Unknown,9.0023730,38.7668449,4G,"4G LTE",,-84,-6,,,4,113955,11243,97,,No,,,,
593,Anonymous,"2026-02-10 12:30:47",Unknown,9.0023730,38.7668449,4G,"4G LTE",,-81,-6,,,4,113955,11243,97,,No,,,,
592,Anonymous,"2026-02-10 12:30:36",Unknown,9.0023551,38.7668624,4G,"4G LTE",,-81,-6,,,4,113955,11243,97,,No,,,,
591,Anonymous,"2026-02-10 12:30:26",Unknown,9.0023551,38.7668624,4G,"4G LTE",,-79,-6,,,4,113955,11243,97,,No,,,,
